id,cloud provider,Total Ram,Total CPU,Total Disk Space (GB),Cpu Utilization,Network Latency (milliseconds),Cost per Day ($),Average IOPS,classification
7f82b83b-aa78-412f-86c2-5dc1e08cc7b5,GCP,16,8,16,42.37,139,52.75,1118,underutilized
01efa492-dcb2-43d9-94d8-85f9e6c0f267,AWS,1,1,8,91.69,104,8.09,935,overutilized
59680c98-b365-4458-bc1b-24f18b496ffb,GCP,2,1,8,66.73,46,10.19,858,optimal
2904d912-7fb6-49a9-88e1-c07c61e99385,GCP,4,1,8,63.58,109,14.22,714,optimal
948c65f2-d8d4-4d99-97a2-e2c0ae1b89bc,AWS,16,8,16,75.29,114,52.96,1142,optimal
f3db3475-9c92-4ac0-8034-08a35fc92b88,GCP,16,4,16,92.57,104,44.67,830,overutilized
cfe68ac2-663e-426c-8ca6-616cab269290,On-prem,8,2,8,71.5,178,19.4,1003,optimal
5101435e-0369-4c20-b572-6c55a8094032,AWS,1,1,8,62.75,60,8.15,900,optimal
a446c13e-b0eb-4261-ac0a-d64ece1736ed,On-prem,2,1,8,68.81,50,8.13,659,optimal
0961834e-5a32-49ed-b468-ffc018b609eb,GCP,16,8,16,77.11,60,52.66,932,optimal
30a2bbd5-b029-4667-b76d-7664985d6fa9,AWS,16,8,16,41.42,129,52.75,829,underutilized
99f6a966-d820-4e0a-9f10-282ccf0ccdd7,GCP,2,1,8,74.14,40,10.19,904,optimal
b114a3e1-510c-4a86-a430-fe136b1e5abc,On-prem,8,2,8,97.88,85,19.51,1033,overutilized
d0e1d546-4ae0-4d03-9372-f848254fed7e,AWS,16,8,16,80.8,50,52.84,1032,overutilized
de81bed2-fe73-4dca-ba67-2567f8a81beb,GCP,8,2,8,68.98,89,24.32,861,optimal
abfcedce-53f9-4e61-859d-dd6f4a850929,AWS,2,1,8,79.18,46,10.17,668,optimal
f84a2b5c-12a7-4e7c-8f6c-facb001458c5,AWS,4,1,8,79.46,41,14.14,743,optimal
3ec8725a-d9d6-4cf7-ad7d-a8732845b395,AWS,4,2,8,54.67,130,16.22,800,underutilized
9afe4399-62e9-4b72-bf4f-46538a75745f,AWS,4,1,8,93.34,105,14.18,846,overutilized
75422dc3-d19c-4c73-9c9d-453944b13ef3,GCP,1,1,8,78.82,114,8.11,915,optimal
cceb9930-3244-4fc4-93c2-64803bbb2c7b,On-prem,2,1,8,68.41,80,8.1,969,optimal
b8f1bc17-1d09-45c7-a9b7-db573cfd18a8,On-prem,32,16,16,87.84,229,81.53,1250,overutilized
af1452c1-a7b6-45b3-a25c-efc48ab5e8c2,GCP,16,4,16,94.62,128,44.61,796,overutilized
6d074154-b9f2-4493-8a37-620324d3d2f2,On-prem,2,1,8,50.21,71,8.14,910,underutilized
cc2dff0f-892b-4cd3-90a0-ec202760d370,On-prem,1,1,8,54.37,287,6.51,842,overutilized
96906281-daba-430a-a2fe-e12297b89549,GCP,2,1,8,69.15,99,10.14,791,optimal
3bbc0503-bd62-4748-ae6d-8f2e194e482d,AWS,8,1,8,74.66,58,22.35,1041,optimal
5dea8b1e-4c59-4c9e-9ff0-16338c4121ca,GCP,16,4,16,50.47,52,44.76,1047,underutilized
4d97bd48-e42f-4127-aef0-e9329569d894,AWS,8,2,8,86.01,103,24.43,759,overutilized
e508a60b-94ea-4969-827f-c1a5d57cd793,GCP,1,1,8,82.08,104,8.13,643,overutilized
e361359a-126d-406c-84a9-b6f8d94d8fba,On-prem,64,16,32,85.69,61,133.61,1278,overutilized
3965f77a-2c2f-4085-abb7-06aa17b4250f,On-prem,2,1,8,45.48,171,8.13,860,underutilized
5e73c1b3-a89b-49e0-a00c-69331e908754,AWS,32,16,16,70.3,124,101.74,1281,optimal
69fbe111-0f8f-47c6-b51b-bde28cd4162c,AWS,2,1,8,66.67,96,10.13,869,optimal
c64f8384-60ff-4f2c-86b1-edbe4f3f6805,GCP,8,1,8,44.59,121,22.39,823,underutilized
f8fc329e-1a4d-4daf-9df3-1403c1a389fc,AWS,1,1,8,61.27,89,8.1,792,optimal
e79bc72e-148c-4778-912a-eb8b78a03504,On-prem,1,1,8,54.14,51,6.53,844,underutilized
9d3917e1-e229-4672-ac07-a1a769c2c5ea,GCP,16,8,16,76.93,150,52.72,785,overutilized
894ae24a-9f6e-4040-b664-808e37045d4c,GCP,2,1,8,57.2,81,10.18,764,underutilized
de796ff9-e8aa-49f9-ad80-1027eb7a8871,AWS,8,2,8,80.98,49,24.37,880,overutilized
f811a637-fe8f-4ed8-b6d9-fe22bb99558e,GCP,64,16,32,40.35,68,167.09,1705,overutilized
49bc9c66-beb3-4cc9-8f5a-c838058207d6,AWS,32,16,16,87.28,108,101.87,1009,overutilized
8464d5ad-5170-4a5a-be72-b1174800f9bc,AWS,16,4,16,41.8,107,44.68,806,underutilized
167fd7e3-f2ab-421b-ab9a-4cc60a218d56,AWS,32,16,16,53.85,47,101.06,1062,underutilized
9b5276d8-ab58-4abb-8cd4-9bd6ef0592d2,On-prem,1,1,8,48.73,186,6.48,753,underutilized
d381a5d7-c3e6-48a0-ab70-fbb9b383066d,GCP,1,1,8,49.23,102,8.08,864,underutilized
b55e031a-5e45-4879-ab05-ed0a91fe1ff3,AWS,8,2,8,64.13,119,24.37,710,optimal
ad7074d1-0d45-4e87-9b72-16b66e71735c,AWS,8,1,8,74.01,62,22.23,889,optimal
f42ff8d8-9ea7-49e7-af10-5cea46a573a6,AWS,32,16,16,57.81,42,101.03,985,underutilized
725e37d2-9717-4956-a436-89a98331e3b3,GCP,4,1,8,67.35,44,14.2,776,optimal
76ee2165-4046-4180-b12b-4e9ff3358cdc,On-prem,8,1,8,57.73,123,17.79,799,underutilized
bf5afe56-dc37-4122-9eaa-53473fe712ca,AWS,32,16,16,47.05,88,101.51,1035,underutilized
e54bc422-dff7-48ff-aa0c-b4f73574ac30,AWS,4,1,8,77.81,140,14.21,907,optimal
9ffa88f0-9bad-4a49-80e2-2caf9a3a3eb3,AWS,1,1,8,57.1,70,8.1,680,underutilized
417680f2-3580-4941-90e6-dfd4ea5f8be4,AWS,2,1,8,76.8,72,10.18,901,optimal
e42174a4-b937-42be-8447-a005eff1782a,AWS,16,8,16,61.68,88,52.74,905,optimal
6b81d064-2f96-4824-b247-8144421bfe0c,AWS,2,1,8,87.32,48,10.11,732,overutilized
f9f0cc11-24c8-487a-a089-5f4d5fb90aa6,On-prem,2,1,8,80.47,72,8.14,880,overutilized
49929fdf-2ab8-447c-9501-e95598255355,AWS,16,8,16,67.75,79,52.58,932,optimal
e2dbf018-7cfb-4d9f-9663-958f7f5577b1,GCP,4,2,8,87.88,103,16.27,978,overutilized
1155a28e-d415-4627-b128-0736d626ed92,AWS,2,1,8,75.28,142,10.15,839,overutilized
fe79ffb2-a227-4c39-ad67-b79b7746478c,AWS,1,1,8,54.67,80,8.1,691,underutilized
2244c035-2fa1-4730-a345-bb737766814d,AWS,32,16,16,86.47,122,101.54,982,overutilized
b8558585-3012-4179-a95b-9463eb4b9ce6,AWS,16,4,16,91.38,55,44.49,994,overutilized
a59f562a-4c84-47e2-8106-8f8ffc0f19c8,GCP,2,1,8,48.51,57,10.14,894,underutilized
e415f279-bd93-42c6-b406-209f4184433a,GCP,64,16,32,60.78,65,166.94,1634,optimal
5c6035e6-ecdb-494b-b70e-c1a90820622b,On-prem,1,1,8,66.38,233,6.52,954,optimal
76437cec-b45c-4f25-9384-dfb6636598ac,AWS,4,1,8,61.29,78,14.17,789,optimal
b34fbcb6-d47e-4142-b4ff-f832e00ad5b0,GCP,64,16,32,97.94,88,166.46,1745,overutilized
7f63250a-acfb-403c-915a-5dc5d622bb7a,GCP,1,1,8,54.06,150,8.16,725,overutilized
de1fbdec-a4dc-41b4-be58-367599c891a2,On-prem,64,16,32,80.03,184,133.37,1310,overutilized
65d9934b-bbe4-4828-b7e8-5eb4aa835e91,AWS,4,2,8,63.28,50,16.29,917,optimal
70ff7fd8-ff0c-474c-b84e-e370c137e173,AWS,16,8,16,44.94,100,52.82,1069,underutilized
a63b178e-7701-49e0-9f62-3b5981585299,AWS,64,16,32,74.36,54,167.14,1573,optimal
9e26c075-9fa0-415e-86c0-c74f06b48930,On-prem,1,1,8,83.14,287,6.51,886,overutilized
1b21c335-a88f-4bc6-89ec-0ec5f45b8364,GCP,8,2,8,75.77,144,24.38,831,overutilized
36d68bf2-9c27-4486-b710-ceaeda57325f,AWS,8,2,8,80.19,140,24.31,980,overutilized
2776d33c-60db-4114-8a53-cf97d1754640,AWS,1,1,8,53.03,98,8.1,849,underutilized
1f5fbdde-8324-4a8b-8c28-44d31ef398cb,AWS,64,16,32,53.26,86,166.58,1697,underutilized
e993ff91-d631-4f3f-8661-507f7b5e9078,AWS,16,4,16,90.9,130,44.64,1143,overutilized
e2683568-870a-4309-bd08-1721700d3c2b,GCP,2,1,8,61.43,92,10.18,795,optimal
f8a30ea2-31f8-4af4-a782-901ad7d47dc3,AWS,2,1,8,97.54,50,10.16,861,overutilized
e4e9ae61-f737-455b-956e-27f7fe72aec7,On-prem,4,1,8,96.96,190,11.38,717,overutilized
65b972b0-0859-4264-90d3-8d9cbcd37252,GCP,4,1,8,54.25,149,14.24,741,overutilized
4dd412d1-7153-437b-adcf-6452f1d0b641,GCP,4,1,8,76.23,96,14.18,706,optimal
441c23af-ee31-45e1-b67e-109836798feb,AWS,16,8,16,45.7,134,52.64,969,underutilized
50fe3745-16ef-403a-8956-9461a6e2278b,On-prem,4,2,8,74.72,179,12.97,948,optimal
f01450d2-2120-4ba3-bf9e-6af810b2cf64,AWS,1,1,8,51.47,141,8.12,766,overutilized
b89e8ea0-5438-4d18-929c-dbf355c42d9f,AWS,64,16,32,80.57,69,167.05,1384,overutilized
f2ce312f-4ccc-4fa7-ab0c-007c835378ad,AWS,64,16,32,63.82,42,167.04,1583,optimal
c3fc582a-640b-49a1-9aed-fbb251371f87,GCP,16,4,16,55.53,71,44.58,1072,underutilized
7027db35-835d-4510-954a-8e45db375370,AWS,16,8,16,55.12,95,52.57,1122,underutilized
389f06a7-690f-489c-8cdc-1ceece0dea8c,GCP,32,16,16,73.8,144,101.04,1115,overutilized
c25a5a30-f12a-4f42-b05b-7e6308fa5e9a,AWS,64,16,32,78.85,118,166.92,1728,overutilized
36e796d3-a698-4966-ba06-e81659cc68d4,On-prem,2,1,8,92.07,91,8.15,818,overutilized
a32e5b72-835a-48d1-9223-02780240c5ec,GCP,16,4,16,91.91,90,44.61,807,overutilized
d7c827dc-6513-4934-99d4-9ebd6c08e458,GCP,4,1,8,58.1,125,14.2,736,underutilized
bd8a2444-21c8-4228-a96a-26f4de4e6024,AWS,1,1,8,46.23,66,8.15,816,underutilized
69e215f4-524a-4cc9-ba4a-b71d360aeb4b,GCP,32,16,16,95,60,101.08,1129,overutilized
37b890d9-8716-479a-9992-81bb5f1fdc69,On-prem,32,16,16,86.3,162,81.33,1043,overutilized
416cb38a-c7b2-45ed-844d-d53802557b03,AWS,16,8,16,58.99,104,52.87,834,underutilized
239e50e6-f47e-4a13-97ec-86135bc7fce1,GCP,1,1,8,44.49,130,8.15,948,underutilized
8db93e64-a095-43b9-9025-9e5067371039,On-prem,32,16,16,93.81,55,80.84,1195,overutilized
3ba374aa-d8ff-4ed3-8358-cda71a05871a,AWS,2,1,8,77.5,121,10.14,650,optimal
d45ee326-2392-46f6-ba0b-6e5270a3e57d,AWS,8,1,8,71.29,139,22.38,706,optimal
c80c1954-0c0e-4955-8a6a-91982189a7a7,GCP,1,1,8,44.78,76,8.14,841,underutilized
d8244b21-b67e-44f1-bdfd-6c55a8f36d75,AWS,64,16,32,81.42,117,166.01,1385,overutilized
ac22cf1a-00cd-4aeb-8d04-c4d346a42372,AWS,8,2,8,80.4,104,24.26,860,overutilized
fa182d82-47c6-477c-9772-aa085cec5131,AWS,64,16,32,59.84,98,166.04,1620,underutilized
c171ca8a-6b2c-4f14-a58a-c765f58a6fc9,AWS,4,2,8,43.74,67,16.18,821,underutilized
f7ddb34b-8367-4ce4-80d1-2ce4f6404586,AWS,32,16,16,82.15,122,101.68,1360,overutilized
2e30581b-eb75-44c4-aa28-02671a1f9f4d,AWS,4,1,8,55.87,41,14.26,728,underutilized
6991a836-e6e5-40c4-b9ff-af32286892a3,On-prem,16,8,16,74.34,255,42.43,1129,optimal
99154567-ed68-472c-87b5-cd6bc42b049c,AWS,2,1,8,69.35,105,10.14,798,optimal
85515c70-f3e9-4305-bbee-954c9e2d6586,AWS,2,1,8,73.16,105,10.1,865,optimal
27586872-46ed-448c-9627-54aefa6f7b1e,GCP,16,4,16,57.36,75,44.59,1006,underutilized
1c6e3dc4-51cf-4c2e-a1f5-d5187a98958c,GCP,16,4,16,42.83,118,44.72,895,underutilized
e038b725-781e-4164-ac1c-7eb1fb003a10,AWS,64,16,32,75.49,55,166.38,1492,optimal
4e07c00c-39d4-4215-8347-feffd480b68f,GCP,8,2,8,49.63,138,24.43,748,underutilized
80b4ff98-f9cd-4d41-86ec-8b3055293d56,GCP,2,1,8,67.56,130,10.2,931,optimal
c6136e3d-43bf-4b63-89e3-ea4b658151b9,AWS,4,2,8,75.69,119,16.17,712,optimal
7ec27c51-f5d4-4a2a-9ec7-0b5cbb985181,GCP,32,16,16,82.53,69,101.64,961,overutilized
44c1b5ba-eb0b-4faa-afa4-8d2dd833192a,AWS,1,1,8,91.86,47,8.15,833,overutilized
25e5b821-d76e-428c-adf1-2c1dccb265e0,AWS,1,1,8,54.18,62,8.11,835,underutilized
a6f24df1-bda4-4af9-8320-8cb43b159cf4,GCP,1,1,8,45.95,134,8.15,692,underutilized
63f10173-63df-4825-ac26-4b27d1874e91,AWS,8,2,8,66.01,109,24.35,1048,optimal
b219d93b-b5aa-4940-b400-814ec1cdfede,AWS,64,16,32,94.6,116,166.7,1394,overutilized
38af679e-81db-41a1-8c90-d08612039cd5,On-prem,64,16,32,93.76,69,132.57,1762,overutilized
b11f98d4-d409-4e7e-a32b-d115296a4de2,GCP,32,16,16,93.1,45,101.2,1320,overutilized
b45db72f-816a-45a7-8a91-ef2b8e4f8937,GCP,4,1,8,94.79,51,14.18,734,overutilized
581e2ede-073f-4988-8acd-a162fc4db287,On-prem,4,2,8,60.57,133,12.98,923,optimal
3f43753a-166c-4c2d-a3fc-7c442229e2b1,AWS,8,2,8,82.64,149,24.33,906,overutilized
8457de11-b59f-4bfd-989a-bd05dde53be5,AWS,16,8,16,61.18,150,52.77,909,overutilized
6ada90cd-b25b-49b2-8393-c329bf853ec1,AWS,1,1,8,52.34,100,8.13,914,underutilized
ce085841-9b8c-433f-ac5e-44eb343a72a3,AWS,4,1,8,86.15,118,14.22,993,overutilized
078a760e-c9f3-429a-9ec1-9f696b3615a5,AWS,16,8,16,44.15,69,52.66,834,underutilized
9220f4c7-efba-4fa0-aca7-c19809b8cda4,AWS,32,16,16,53.39,79,101.66,936,underutilized
2fc53a07-dd3a-4968-beda-dae656f34524,AWS,8,1,8,91.95,129,22.28,991,overutilized
c5f7f8be-3adb-4641-832b-6e54d65b18e3,AWS,1,1,8,93.91,70,8.15,736,overutilized
146222b0-bdd9-4e14-8612-39a29cf8c083,On-prem,32,16,16,65.32,287,81.42,1086,overutilized
f521256e-d0aa-4061-9a04-3b32c4801c6f,GCP,64,16,32,64.19,62,166.24,1796,overutilized
fa940d42-ea07-466c-9913-0f9ad6f3a3f7,GCP,32,16,16,54.55,98,101.74,1147,underutilized
cce42204-88b7-423b-8104-1a18706fb4cb,AWS,2,1,8,74.55,46,10.17,732,optimal
f337ab61-0358-4903-81c6-e4c666939736,GCP,8,2,8,73.96,63,24.4,1044,optimal
5eae2157-5061-48c9-b4fe-c7ac0a51426f,AWS,4,2,8,72.29,139,16.2,695,optimal
b49232e3-9400-4786-8741-f0c2622dc8ab,AWS,2,1,8,86.54,119,10.19,756,overutilized
075decda-67b2-40fb-9de9-611ee0d83153,AWS,4,1,8,80.23,49,14.21,822,overutilized
b0614cfe-c3f1-4275-9c16-f59648971f3d,GCP,16,8,16,85.39,69,52.88,819,overutilized
9c32bb2d-b2c5-42df-beb8-1eba8975f5e4,GCP,64,16,32,72.26,149,166.81,1523,overutilized
1d816ddf-a24e-4e0f-8876-870645105f68,GCP,8,2,8,81.31,86,24.37,1032,overutilized
2b3164ae-9c9c-4e70-949e-56829c45b146,On-prem,1,1,8,91.31,88,6.47,792,overutilized
1c2ea7b6-f1fc-47a4-abec-39c9b3868a3a,On-prem,32,16,16,65.01,199,81.3,1255,optimal
a34618d0-55d2-440c-a34f-1ed0086bc381,AWS,32,16,16,50.35,134,101.32,1178,underutilized
b44a9184-990d-4eaa-beba-38646ba80633,GCP,64,16,32,60.12,69,165.85,1576,optimal
289ee2e3-50f6-45f1-bd37-3e76f19e1ff6,AWS,16,8,16,50.05,119,52.56,1066,underutilized
0e1f8383-4b30-4deb-aebb-5863700ad9ad,GCP,16,8,16,47.96,148,52.76,1038,overutilized
c7669d04-da36-4b12-a090-1aa767a4da33,AWS,16,8,16,55.79,114,52.53,876,underutilized
2629f1eb-9732-4d45-83a3-bac10f648d1e,AWS,64,16,32,56.98,62,166.61,1382,underutilized
90c1ace7-bc98-47dc-b773-ff03a4bf3924,AWS,4,2,8,91.64,118,16.27,852,overutilized
f19d03c9-cace-433b-af2a-71d3ce8a62f8,AWS,4,1,8,90.2,139,14.15,998,overutilized
a68cfa95-7f5d-4b7e-aad2-72a190ae974a,GCP,64,16,32,74.91,89,165.98,1301,optimal
2192ef9c-dc9d-4778-9490-5441ed6704be,On-prem,64,16,32,77.86,267,133.16,1786,overutilized
8cb60c31-264d-4e98-be60-7082cce6b005,AWS,32,16,16,97.9,148,101.07,1081,overutilized
b1b90a9b-20ea-4010-a8c6-ca3b875d9c81,AWS,4,1,8,42.22,118,14.27,882,underutilized
e4881df4-d0f9-47ed-b66a-261cb2673eb8,AWS,32,16,16,93.86,45,101.47,1079,overutilized
9e22ad8f-dfcb-488e-bd06-5450e86f3237,AWS,2,1,8,40.16,123,10.14,954,underutilized
2ff1773a-6e6b-4aa8-914b-0eb9f8cdd1fc,GCP,8,1,8,48.78,83,22.42,1011,underutilized
e59cff85-3e6c-4c64-8323-dcea6da47a4d,GCP,32,16,16,60.49,113,101.77,1214,optimal
e456d0a7-887b-46da-9565-351c73b5041d,On-prem,2,1,8,89.05,149,8.12,789,overutilized
7c071e8d-cfbe-410d-b7b5-be10b4e66f5b,GCP,1,1,8,42.39,99,8.12,946,underutilized
0304b8a2-f7eb-4783-bf16-d973499a84d1,GCP,64,16,32,96.73,66,166.27,1701,overutilized
63ba053e-4aff-4b3b-aa28-17da87ac3346,On-prem,32,16,16,95.81,80,80.96,1015,overutilized
249ca217-0877-41a8-bcf4-90abb0c0319a,AWS,32,16,16,57.14,72,101.93,1283,underutilized
69020711-f17e-44aa-ad41-9cb32020acb3,AWS,4,2,8,92.26,82,16.22,961,overutilized
9d2ba98c-df12-4221-9e37-0db17a12f1f3,AWS,4,1,8,84.75,65,14.17,996,overutilized
0bfc597c-90cf-4243-ad15-4e1407751b6c,On-prem,64,16,32,69.48,262,133.07,1569,optimal
1b2c2bd7-0204-435d-b98e-3e4884ae6008,GCP,8,2,8,73.66,121,24.27,728,optimal
3e2772bd-0ad3-4e1b-aecf-53a17d5130af,GCP,8,2,8,71.32,45,24.35,908,optimal
e22887dc-12b2-4131-8120-29d7049a8263,GCP,64,16,32,42.61,98,166.57,1277,underutilized
6b3c8e79-b700-4d74-b5b0-89528d2a2975,GCP,1,1,8,91.54,67,8.16,911,overutilized
6a5b64ac-523f-40d6-8099-1f0f341fea18,GCP,8,1,8,53.1,120,22.25,767,underutilized
22c84886-58e5-4d71-8fc8-3c1dcaeff5d4,GCP,64,16,32,80.25,46,166.82,1348,overutilized
f89941ff-457d-4fca-96ad-dc7650cff041,GCP,32,16,16,76.87,59,101.47,1238,optimal
16a77b8d-982c-469a-b148-493e4edbe716,On-prem,2,1,8,84.34,270,8.09,675,overutilized
aba62600-3a70-470a-b55a-e9a4f15b59e5,On-prem,4,1,8,88.79,251,11.36,961,overutilized
530ed098-73f6-4e2b-8713-15b7059c5a19,AWS,32,16,16,47.24,58,101.47,952,underutilized
79e4e6b9-92e7-49c3-9236-3650bcddf361,AWS,2,1,8,59.14,59,10.14,960,underutilized
f41bf04d-3f88-49b9-8c8f-10eebc80f39a,On-prem,16,8,16,53.09,264,42.09,900,underutilized
82d7311e-4e61-4c34-a917-09ea2ea99ce2,AWS,2,1,8,77.97,95,10.14,913,optimal
85a0a0ab-3345-4595-8f59-5968e81a5686,AWS,32,16,16,41.46,97,101.29,1207,underutilized
c11391ba-1585-4a8c-af43-f1016337d07e,On-prem,4,1,8,54.56,258,11.31,712,underutilized
670fddb6-6fb3-4a48-aa43-3e4e07b2e330,GCP,4,1,8,66.74,50,14.23,726,optimal
d9fe37d8-6777-41ff-b2da-7e32a9f47659,AWS,16,8,16,40.23,86,52.84,843,underutilized
484d78ff-a192-43e2-9ae0-61b6a67504e1,AWS,64,16,32,63.82,79,167.26,1476,optimal
02ab0b20-4dfd-4d4b-9a40-fe39a1f3a6bb,AWS,4,1,8,88.22,115,14.22,974,overutilized
382d1281-f312-4814-bfc8-e6b865764fd5,On-prem,32,16,16,57.49,63,81.12,1022,underutilized
2fe48485-7ed5-4425-9c93-67f1ae2d4b5d,AWS,32,16,16,58.18,113,101.71,1040,underutilized
f6738b4d-6bc3-4378-bec8-c11ea929bc95,AWS,32,16,16,43.7,145,102,1174,overutilized
63318c6a-85af-44d5-9497-f1463efac302,GCP,64,16,32,76.26,146,166.32,1232,overutilized
6311026a-0f9c-4e75-a1a6-335bfd4e9861,GCP,2,1,8,77.99,97,10.16,835,optimal
2a3d20aa-06bb-4c9b-83a5-5915ffc31f1e,AWS,4,2,8,68.22,142,16.2,931,overutilized
1801d310-a10c-4560-81af-ad3749445eec,AWS,16,4,16,85.93,97,44.52,1105,overutilized
614c0641-eadc-4a02-9fe4-90ef81c1f180,GCP,32,16,16,72.49,80,101.25,1219,optimal
f61f9bba-0662-4725-b766-eb63d96b820e,GCP,4,2,8,65.38,106,16.31,934,optimal
ab324f52-fe33-4760-9edc-d94228558cff,GCP,2,1,8,68.67,136,10.16,743,optimal
12301b88-e0c9-48af-b5f7-f53a5707fefd,GCP,4,2,8,40.03,118,16.31,960,underutilized
ac290d88-f868-4d64-a5c6-157701359784,AWS,4,2,8,84.91,129,16.26,706,overutilized
61297baf-7caa-4deb-a2f0-9c88239902e8,AWS,4,2,8,57.11,127,16.19,715,underutilized
707a7ea8-9278-4e06-9a28-70c12bc664fd,GCP,1,1,8,87.03,82,8.12,666,overutilized
0e896701-86e7-4f23-bfe9-cf9288a81849,AWS,4,2,8,48.24,96,16.26,980,underutilized
5e3f7787-f60b-4cbb-8c3c-3a951b0a85dd,GCP,8,1,8,81.18,43,22.35,954,overutilized
3038a8b5-9d1b-4344-93df-2272aa765b29,GCP,16,4,16,56.38,149,44.62,929,overutilized
0c71fa3d-3b1e-4197-9c95-f5eda3b8a3b0,AWS,16,8,16,78.05,116,52.77,992,optimal
76f9c8bf-4531-4448-a06e-4c083347c853,AWS,8,1,8,70.54,128,22.36,954,optimal
24e1dce9-0c03-4d54-9e22-88216a11af25,GCP,16,4,16,72.61,40,44.75,986,optimal
624bd053-be71-4d57-8956-420b7646233d,On-prem,64,16,32,65.92,162,132.52,1469,optimal
08c4c7ab-5a9d-4816-89f2-f2e4c555232a,On-prem,2,1,8,71.6,273,8.1,964,optimal
dc12d8c0-66af-424b-b28e-69c4f1efda77,GCP,2,1,8,62.01,80,10.17,894,optimal
510464af-4091-4e6d-8f87-587f5ac0cd03,AWS,32,16,16,83.69,45,101.51,936,overutilized
a3ca4268-8e99-4591-8b1d-d0e53c701767,AWS,4,2,8,79.11,88,16.3,760,optimal
0eebfb85-a353-43c9-9ce3-6bd540f0247e,AWS,1,1,8,83.61,145,8.13,845,overutilized
35f57a17-fbaf-46bc-95b6-786c42e826b6,GCP,2,1,8,83.31,101,10.13,908,overutilized
e9b4ce39-9e6b-4bcc-aa8f-2b5572247685,AWS,2,1,8,63.72,139,10.2,966,optimal
bd150605-acce-4759-a5fb-e505780fa9cc,AWS,16,8,16,44.59,88,52.83,1132,underutilized
a75921ef-8e64-4f7a-9ed9-dd6bf7c4a332,AWS,8,1,8,90.36,82,22.26,740,overutilized
8bb4d82d-61da-40ce-931c-f8e577f90c99,AWS,2,1,8,86.96,102,10.17,836,overutilized
bbbea6fd-3e2e-4d74-b77c-b126d9d09121,GCP,32,16,16,69.58,107,101.33,1060,optimal
1396f8e7-2f3e-4d12-a7f4-caf915bf68c8,AWS,4,2,8,80.4,54,16.16,756,overutilized
f92cee8b-fc84-48a2-858c-b4ab996bb169,AWS,1,1,8,84.63,87,8.09,807,overutilized
2719723c-2186-4cb1-9ea2-925a7cef5da2,AWS,16,8,16,80.91,92,52.92,824,overutilized
2934dcef-af91-4663-8d84-0659e85b838d,AWS,2,1,8,91.13,129,10.19,914,overutilized
72e9766e-959d-4922-bb60-97d4a28f639a,GCP,64,16,32,83.99,139,165.74,1552,overutilized
cd2e143b-b301-4656-9c25-f728c94d664a,AWS,16,4,16,93.43,91,44.48,1046,overutilized
e3f2b3c5-ea6d-464d-80b6-b52825c143ef,AWS,32,16,16,66.55,142,101.4,1054,overutilized
e421d626-1324-46e3-98ee-fdb43fbc92df,AWS,16,8,16,61.92,149,52.93,1045,overutilized
cb038430-fbca-4871-9889-ec96dcbafe2c,AWS,2,1,8,52.84,144,10.17,736,overutilized
9fec7a00-5e93-425c-80b5-bb98f7f5441e,GCP,1,1,8,68.24,64,8.12,784,optimal
7f17d6b9-bca7-40eb-ade3-7651eadb0173,AWS,64,16,32,61.34,116,166.04,1256,optimal
18976cc1-1a31-4171-8d5d-c30b04a3e5b8,AWS,4,2,8,93.15,58,16.3,885,overutilized
74b47b09-58ea-47a5-90a7-6d600a56cf9f,GCP,4,2,8,97.26,143,16.21,851,overutilized
37d997dd-8f39-458b-adb6-e6680caa8a6f,AWS,8,1,8,48.73,45,22.27,1052,underutilized
16c81404-1686-4e6f-89c8-0fbc497e9039,GCP,1,1,8,96.08,105,8.1,845,overutilized
2e4a247d-3d52-4b98-9e98-002ef65b0332,AWS,4,1,8,55.55,145,14.18,943,overutilized
a8fcd431-ebc6-4323-bd4b-a4af37f37917,AWS,32,16,16,86.37,134,101.04,965,overutilized
73c46949-fba5-4ebe-8e2d-1f709fe8ce54,AWS,8,2,8,57.17,48,24.32,1033,underutilized
5dbf1313-9c38-4cbd-bf93-212bc4f70503,On-prem,4,2,8,88.63,154,13.01,993,overutilized
c7c305b2-3239-4641-838e-020ef1adf35c,AWS,64,16,32,89.68,72,167.02,1468,overutilized
12e7744f-eff9-4a20-a54b-6023fc25623e,GCP,16,8,16,94.74,145,52.57,1151,overutilized
1c3e9bd3-3aa0-4141-8ce3-ea9ac22ca089,AWS,16,8,16,48.12,61,53.02,998,underutilized
c83d3cf8-66a4-46b7-8d58-abac1ba9980d,GCP,32,16,16,92.5,148,101.82,1057,overutilized
2b1741fb-aeee-46b2-8f96-2c80b4485c40,AWS,16,8,16,42.03,135,52.89,834,underutilized
fde6d699-8e12-4aa3-946f-c4d17ecf4ae8,AWS,1,1,8,89.11,122,8.1,805,overutilized
493786c3-5aaa-4be8-9662-a3abc2ea3200,AWS,2,1,8,74.41,59,10.18,713,optimal
aead83c9-1a46-49d8-9122-8d91f410785b,On-prem,32,16,16,52.37,211,81.15,1259,underutilized
5ecff7ab-eedd-41a0-9a57-93d379daa658,On-prem,8,1,8,70.83,147,17.8,821,optimal
36986cb4-cea3-402c-99e5-f1e4436e98a2,AWS,8,1,8,57.92,49,22.25,797,underutilized
